date,username,full_text,label
2026-05-17,user_5112,Fitur AI nya biasa saja sehingga Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-02,user_5388,Pelayanan di sini lumayan cepat sehingga bagus. mantap lah!,2
2026-05-02,user_9805,Pemerintah bener-bener error terus sehingga mengecewakan. semoga makin baik.,0
2026-05-10,user_8515,Pemerintah biasa saja karena Pemerintah yang lain seperti biasa.,1
2026-05-25,user_4706,Sistem baru kurang cepat karena inovatif. perlu ditingkatkan.,2
2026-05-07,user_1756,Pelayanan di sini lumayan error terus karena error terus. mantap lah!,0
2026-05-14,user_9496,Pelayanan di sini perlu sosialisasi lagi sehingga Pelayanan di sini yang lain standar.,1
2026-05-06,user_7214,Proyek pemerintah lumayan cepat tapi cepat. mantap lah!,2
2026-05-09,user_1018,Pemerintah kurang mengecewakan tapi membingungkan. perlu ditingkatkan.,0
2026-05-22,user_6822,Sistem baru perlu sosialisasi lagi tapi Sistem baru yang lain seperti biasa.,1
2026-05-31,user_9282,Proyek pemerintah kurang cepat tapi membantu. bikin pusing.,2
2026-05-26,user_8653,Pemerintah sangat mengecewakan dan gagal. ga jelas bgt.,0
2026-05-16,user_6434,Pemerintah standar karena Pemerintah yang lain biasa saja.,1
2026-05-14,user_6416,Pelayanan di sini sangat keren sehingga bagus. bikin pusing.,2
2026-05-17,user_9651,Proyek pemerintah bener-bener gagal dan buruk. mantap lah!,0
2026-05-03,user_2914,Fitur AI nya biasa saja tapi Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-14,user_5445,Sistem baru bener-bener keren karena cepat. mantap lah!,2
2026-05-29,user_2224,Pemerintah lumayan mengecewakan dan error terus. semoga makin baik.,0
2026-05-24,user_7619,Aplikasi ini seperti biasa sehingga Aplikasi ini yang lain biasa saja.,1
2026-05-28,user_8213,Proyek pemerintah tidak membantu tapi cepat. bikin pusing.,2
2026-05-15,user_5006,Pelayanan di sini tidak mengecewakan sehingga membingungkan. semoga makin baik.,0
2026-05-19,user_1770,Pemerintah standar tapi Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-06,user_8027,Aplikasi ini sangat membantu tapi memuaskan. ga jelas bgt.,2
2026-05-24,user_8637,Fitur AI nya bener-bener buruk dan buruk. perlu ditingkatkan.,0
2026-05-11,user_5797,Fitur AI nya seperti biasa tapi Fitur AI nya yang lain standar.,1
2026-05-22,user_1823,Pelayanan di sini tidak membantu sehingga memuaskan. mantap lah!,2
2026-05-11,user_2974,Pemerintah lumayan mengecewakan tapi membingungkan. perlu ditingkatkan.,0
2026-05-29,user_6878,Proyek pemerintah standar sehingga Proyek pemerintah yang lain standar.,1
2026-05-31,user_4514,Pelayanan di sini kurang cepat karena cepat. perlu ditingkatkan.,2
2026-05-17,user_5307,Proyek pemerintah lumayan error terus karena error terus. bikin pusing.,0
2026-05-20,user_8976,Proyek pemerintah biasa saja tapi Proyek pemerintah yang lain seperti biasa.,1
2026-05-25,user_1025,Pemerintah sangat cepat sehingga memuaskan. ga jelas bgt.,2
2026-05-29,user_1238,Fitur AI nya lumayan lemot sehingga mengecewakan. mantap lah!,0
2026-05-10,user_1817,Fitur AI nya biasa saja dan Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-19,user_6773,Sistem baru lumayan membantu tapi keren. perlu ditingkatkan.,2
2026-05-17,user_4396,Aplikasi ini lumayan gagal dan buruk. perlu ditingkatkan.,0
2026-05-22,user_2905,Sistem baru biasa saja tapi Sistem baru yang lain seperti biasa.,1
2026-05-30,user_5131,Fitur AI nya tidak bagus sehingga memuaskan. mantap lah!,2
2026-05-12,user_9956,Sistem baru bener-bener membingungkan dan mengecewakan. bikin pusing.,0
2026-05-11,user_1722,Fitur AI nya perlu sosialisasi lagi sehingga Fitur AI nya yang lain seperti biasa.,1
2026-05-25,user_7545,Sistem baru bener-bener memuaskan tapi keren. ga jelas bgt.,2
2026-05-25,user_4485,Aplikasi ini lumayan mengecewakan sehingga gagal. bikin pusing.,0
2026-05-15,user_9717,Sistem baru perlu sosialisasi lagi tapi Sistem baru yang lain standar.,1
2026-05-01,user_6181,Aplikasi ini bener-bener bagus karena membantu. mantap lah!,2
2026-05-05,user_4445,Pemerintah bener-bener gagal karena gagal. perlu ditingkatkan.,0
2026-05-30,user_5800,Pemerintah perlu sosialisasi lagi dan Pemerintah yang lain seperti biasa.,1
2026-05-27,user_9724,Sistem baru lumayan keren dan cepat. ga jelas bgt.,2
2026-05-23,user_9609,Sistem baru bener-bener gagal tapi error terus. ga jelas bgt.,0
2026-05-31,user_8261,Fitur AI nya perlu sosialisasi lagi karena Fitur AI nya yang lain biasa saja.,1
2026-05-31,user_7164,Sistem baru sangat memuaskan tapi membantu. mantap lah!,2
2026-05-07,user_4838,Sistem baru sangat membingungkan dan error terus. perlu ditingkatkan.,0
2026-05-21,user_4949,Fitur AI nya seperti biasa karena Fitur AI nya yang lain biasa saja.,1
2026-05-02,user_7472,Proyek pemerintah sangat keren tapi inovatif. bikin pusing.,2
2026-05-07,user_5869,Pelayanan di sini lumayan mengecewakan karena mengecewakan. perlu ditingkatkan.,0
2026-05-10,user_4393,Pemerintah seperti biasa karena Pemerintah yang lain standar.,1
2026-05-24,user_1068,Proyek pemerintah bener-bener inovatif tapi memuaskan. bikin pusing.,2
2026-05-23,user_7762,Pemerintah tidak membingungkan dan lemot. ga jelas bgt.,0
2026-05-02,user_1716,Pemerintah seperti biasa dan Pemerintah yang lain seperti biasa.,1
2026-05-18,user_2162,Aplikasi ini kurang inovatif dan keren. bikin pusing.,2
2026-05-05,user_6036,Proyek pemerintah tidak mengecewakan tapi error terus. mantap lah!,0
2026-05-09,user_4554,Sistem baru standar dan Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-26,user_9504,Fitur AI nya lumayan cepat sehingga keren. semoga makin baik.,2
2026-05-27,user_8791,Pelayanan di sini bener-bener buruk dan mengecewakan. semoga makin baik.,0
2026-05-29,user_7936,Fitur AI nya perlu sosialisasi lagi sehingga Fitur AI nya yang lain standar.,1
2026-05-26,user_3758,Aplikasi ini sangat cepat sehingga memuaskan. perlu ditingkatkan.,2
2026-05-13,user_4522,Fitur AI nya sangat mengecewakan dan mengecewakan. ga jelas bgt.,0
2026-05-27,user_3243,Pemerintah seperti biasa tapi Pemerintah yang lain biasa saja.,1
2026-05-08,user_1165,Pelayanan di sini tidak memuaskan sehingga keren. mantap lah!,2
2026-05-07,user_6676,Pemerintah bener-bener buruk sehingga lemot. perlu ditingkatkan.,0
2026-05-01,user_2129,Fitur AI nya seperti biasa tapi Fitur AI nya yang lain biasa saja.,1
2026-05-03,user_2821,Sistem baru kurang memuaskan sehingga inovatif. ga jelas bgt.,2
2026-05-19,user_6019,Pemerintah tidak gagal karena gagal. semoga makin baik.,0
2026-05-09,user_3648,Aplikasi ini standar sehingga Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-28,user_1934,Aplikasi ini kurang cepat karena memuaskan. perlu ditingkatkan.,2
2026-05-08,user_3026,Proyek pemerintah sangat buruk sehingga error terus. semoga makin baik.,0
2026-05-29,user_7014,Pemerintah perlu sosialisasi lagi dan Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-23,user_9312,Fitur AI nya bener-bener keren karena membantu. semoga makin baik.,2
2026-05-26,user_2855,Aplikasi ini bener-bener buruk dan error terus. semoga makin baik.,0
2026-05-21,user_6645,Aplikasi ini seperti biasa sehingga Aplikasi ini yang lain biasa saja.,1
2026-05-26,user_4953,Sistem baru tidak keren karena membantu. perlu ditingkatkan.,2
2026-05-31,user_6244,Fitur AI nya kurang buruk tapi lemot. bikin pusing.,0
2026-05-04,user_5115,Fitur AI nya perlu sosialisasi lagi dan Fitur AI nya yang lain biasa saja.,1
2026-05-05,user_8407,Aplikasi ini kurang membantu dan bagus. bikin pusing.,2
2026-05-14,user_2634,Aplikasi ini tidak lemot tapi lemot. perlu ditingkatkan.,0
2026-05-15,user_4923,Pemerintah biasa saja karena Pemerintah yang lain seperti biasa.,1
2026-05-23,user_2453,Aplikasi ini bener-bener memuaskan sehingga inovatif. bikin pusing.,2
2026-05-11,user_4371,Pemerintah kurang error terus dan mengecewakan. bikin pusing.,0
2026-05-12,user_4925,Aplikasi ini standar tapi Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-26,user_7914,Sistem baru bener-bener keren dan membantu. mantap lah!,2
2026-05-25,user_6290,Fitur AI nya kurang membingungkan dan buruk. semoga makin baik.,0
2026-05-20,user_2685,Pelayanan di sini biasa saja dan Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-15,user_1376,Pelayanan di sini kurang cepat dan keren. bikin pusing.,2
2026-05-13,user_1052,Fitur AI nya sangat membingungkan sehingga error terus. mantap lah!,0
2026-05-16,user_9089,Sistem baru biasa saja dan Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-21,user_6104,Sistem baru bener-bener keren dan keren. bikin pusing.,2
2026-05-31,user_3480,Pelayanan di sini bener-bener error terus dan gagal. mantap lah!,0
2026-05-17,user_7584,Pemerintah seperti biasa tapi Pemerintah yang lain standar.,1
2026-05-26,user_9448,Aplikasi ini bener-bener keren tapi bagus. semoga makin baik.,2
2026-05-24,user_5050,Pelayanan di sini bener-bener membingungkan sehingga mengecewakan. semoga makin baik.,0
2026-05-30,user_2609,Proyek pemerintah perlu sosialisasi lagi dan Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-09,user_1485,Sistem baru sangat memuaskan karena membantu. ga jelas bgt.,2
2026-05-18,user_9521,Proyek pemerintah sangat membingungkan dan buruk. bikin pusing.,0
2026-05-03,user_6447,Aplikasi ini biasa saja sehingga Aplikasi ini yang lain seperti biasa.,1
2026-05-13,user_3207,Pelayanan di sini sangat bagus dan membantu. perlu ditingkatkan.,2
2026-05-26,user_6997,Pemerintah tidak error terus dan gagal. mantap lah!,0
2026-05-18,user_9420,Proyek pemerintah perlu sosialisasi lagi tapi Proyek pemerintah yang lain standar.,1
2026-05-17,user_7708,Sistem baru tidak membantu tapi membantu. semoga makin baik.,2
2026-05-02,user_6582,Fitur AI nya tidak membingungkan karena error terus. mantap lah!,0
2026-05-12,user_1942,Proyek pemerintah standar dan Proyek pemerintah yang lain biasa saja.,1
2026-05-17,user_2851,Aplikasi ini bener-bener memuaskan karena bagus. bikin pusing.,2
2026-05-01,user_1585,Aplikasi ini kurang lemot sehingga buruk. perlu ditingkatkan.,0
2026-05-16,user_1414,Pelayanan di sini standar karena Pelayanan di sini yang lain seperti biasa.,1
2026-05-30,user_2388,Sistem baru tidak memuaskan tapi cepat. bikin pusing.,2
2026-05-22,user_3306,Pemerintah sangat buruk karena gagal. bikin pusing.,0
2026-05-31,user_7581,Proyek pemerintah standar karena Proyek pemerintah yang lain biasa saja.,1
2026-05-24,user_5080,Aplikasi ini tidak memuaskan dan keren. semoga makin baik.,2
2026-05-20,user_4158,Proyek pemerintah tidak mengecewakan karena lemot. ga jelas bgt.,0
2026-05-02,user_2675,Sistem baru perlu sosialisasi lagi sehingga Sistem baru yang lain standar.,1
2026-05-05,user_4809,Fitur AI nya tidak keren dan cepat. semoga makin baik.,2
2026-05-24,user_3692,Aplikasi ini sangat buruk tapi lemot. perlu ditingkatkan.,0
2026-05-11,user_9816,Pemerintah perlu sosialisasi lagi sehingga Pemerintah yang lain standar.,1
2026-05-08,user_2325,Pelayanan di sini bener-bener membantu dan membantu. mantap lah!,2
2026-05-27,user_1016,Pemerintah kurang error terus karena buruk. ga jelas bgt.,0
2026-05-26,user_7373,Pemerintah standar karena Pemerintah yang lain standar.,1
2026-05-25,user_4623,Proyek pemerintah tidak inovatif tapi bagus. bikin pusing.,2
2026-05-01,user_5537,Pemerintah bener-bener membingungkan karena buruk. bikin pusing.,0
2026-05-08,user_4449,Sistem baru biasa saja karena Sistem baru yang lain standar.,1
2026-05-01,user_1552,Pemerintah kurang memuaskan tapi memuaskan. bikin pusing.,2
2026-05-07,user_9111,Aplikasi ini sangat error terus sehingga lemot. perlu ditingkatkan.,0
2026-05-21,user_2021,Aplikasi ini standar tapi Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-03,user_9605,Sistem baru kurang membantu karena cepat. bikin pusing.,2
2026-05-10,user_9671,Sistem baru tidak gagal sehingga membingungkan. bikin pusing.,0
2026-05-19,user_3689,Proyek pemerintah perlu sosialisasi lagi dan Proyek pemerintah yang lain biasa saja.,1
2026-05-10,user_3205,Aplikasi ini tidak inovatif tapi inovatif. ga jelas bgt.,2
2026-05-19,user_4268,Sistem baru sangat gagal karena gagal. bikin pusing.,0
2026-05-16,user_4198,Fitur AI nya biasa saja sehingga Fitur AI nya yang lain standar.,1
2026-05-31,user_4210,Proyek pemerintah sangat keren dan memuaskan. bikin pusing.,2
2026-05-02,user_3308,Fitur AI nya kurang mengecewakan tapi membingungkan. ga jelas bgt.,0
2026-05-06,user_8069,Pemerintah biasa saja sehingga Pemerintah yang lain seperti biasa.,1
2026-05-12,user_6214,Proyek pemerintah sangat inovatif dan memuaskan. ga jelas bgt.,2
2026-05-20,user_6280,Pemerintah kurang error terus dan mengecewakan. mantap lah!,0
2026-05-13,user_4105,Pelayanan di sini standar tapi Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-01,user_2436,Aplikasi ini bener-bener inovatif dan cepat. perlu ditingkatkan.,2
2026-05-12,user_8229,Fitur AI nya lumayan gagal karena gagal. perlu ditingkatkan.,0
2026-05-22,user_4465,Aplikasi ini perlu sosialisasi lagi dan Aplikasi ini yang lain seperti biasa.,1
2026-05-10,user_7406,Aplikasi ini lumayan inovatif karena membantu. semoga makin baik.,2
2026-05-22,user_7676,Pemerintah kurang gagal sehingga gagal. mantap lah!,0
2026-05-21,user_3242,Pemerintah standar sehingga Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-28,user_6934,Fitur AI nya kurang cepat sehingga cepat. ga jelas bgt.,2
2026-05-13,user_3668,Pemerintah lumayan error terus dan buruk. perlu ditingkatkan.,0
2026-05-31,user_5342,Pelayanan di sini perlu sosialisasi lagi tapi Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-14,user_9815,Pelayanan di sini sangat membantu dan keren. bikin pusing.,2
2026-05-06,user_4180,Proyek pemerintah kurang buruk sehingga membingungkan. mantap lah!,0
2026-05-27,user_5395,Pelayanan di sini seperti biasa karena Pelayanan di sini yang lain standar.,1
2026-05-15,user_3594,Proyek pemerintah lumayan keren tapi bagus. ga jelas bgt.,2
2026-05-11,user_9862,Proyek pemerintah kurang buruk tapi lemot. ga jelas bgt.,0
2026-05-30,user_9159,Fitur AI nya standar sehingga Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-24,user_2404,Pemerintah tidak membantu tapi bagus. ga jelas bgt.,2
2026-05-13,user_5279,Sistem baru lumayan error terus tapi error terus. mantap lah!,0
2026-05-01,user_7094,Pemerintah perlu sosialisasi lagi tapi Pemerintah yang lain seperti biasa.,1
2026-05-30,user_8204,Proyek pemerintah tidak memuaskan karena bagus. semoga makin baik.,2
2026-05-27,user_7176,Pemerintah lumayan error terus dan membingungkan. mantap lah!,0
2026-05-11,user_9986,Sistem baru standar sehingga Sistem baru yang lain standar.,1
2026-05-23,user_2174,Aplikasi ini tidak memuaskan dan bagus. ga jelas bgt.,2
2026-05-22,user_4157,Proyek pemerintah lumayan lemot sehingga membingungkan. semoga makin baik.,0
2026-05-12,user_9961,Pelayanan di sini seperti biasa karena Pelayanan di sini yang lain standar.,1
2026-05-30,user_3773,Sistem baru bener-bener keren tapi keren. ga jelas bgt.,2
2026-05-08,user_7020,Pelayanan di sini bener-bener lemot tapi gagal. bikin pusing.,0
2026-05-02,user_9395,Pelayanan di sini biasa saja sehingga Pelayanan di sini yang lain seperti biasa.,1
2026-05-30,user_1253,Pemerintah kurang memuaskan dan memuaskan. perlu ditingkatkan.,2
2026-05-20,user_9801,Sistem baru lumayan error terus tapi buruk. semoga makin baik.,0
2026-05-12,user_7878,Proyek pemerintah perlu sosialisasi lagi karena Proyek pemerintah yang lain seperti biasa.,1
2026-05-19,user_9048,Sistem baru lumayan membantu karena membantu. perlu ditingkatkan.,2
2026-05-04,user_8737,Sistem baru tidak buruk sehingga membingungkan. ga jelas bgt.,0
2026-05-01,user_6207,Proyek pemerintah standar tapi Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-29,user_3332,Sistem baru bener-bener memuaskan karena cepat. bikin pusing.,2
2026-05-02,user_7960,Aplikasi ini tidak buruk tapi gagal. bikin pusing.,0
2026-05-14,user_7292,Sistem baru biasa saja dan Sistem baru yang lain standar.,1
2026-05-08,user_3295,Proyek pemerintah bener-bener bagus karena keren. perlu ditingkatkan.,2
2026-05-30,user_1622,Pelayanan di sini bener-bener buruk sehingga gagal. mantap lah!,0
2026-05-22,user_5289,Sistem baru perlu sosialisasi lagi karena Sistem baru yang lain standar.,1
2026-05-18,user_2026,Proyek pemerintah sangat memuaskan dan membantu. ga jelas bgt.,2
2026-05-13,user_2558,Aplikasi ini lumayan buruk karena error terus. semoga makin baik.,0
2026-05-09,user_9948,Proyek pemerintah seperti biasa dan Proyek pemerintah yang lain seperti biasa.,1
2026-05-23,user_2817,Aplikasi ini tidak inovatif karena memuaskan. ga jelas bgt.,2
2026-05-28,user_9950,Proyek pemerintah kurang error terus sehingga membingungkan. mantap lah!,0
2026-05-05,user_6440,Pemerintah biasa saja sehingga Pemerintah yang lain seperti biasa.,1
2026-05-22,user_1760,Pemerintah sangat cepat sehingga memuaskan. ga jelas bgt.,2
2026-05-01,user_1165,Sistem baru tidak lemot dan buruk. mantap lah!,0
2026-05-10,user_9867,Fitur AI nya perlu sosialisasi lagi karena Fitur AI nya yang lain standar.,1
2026-05-29,user_2396,Fitur AI nya tidak cepat karena memuaskan. ga jelas bgt.,2
2026-05-29,user_2503,Pemerintah tidak error terus sehingga lemot. semoga makin baik.,0
2026-05-14,user_8163,Pemerintah perlu sosialisasi lagi sehingga Pemerintah yang lain seperti biasa.,1
2026-05-01,user_1020,Aplikasi ini sangat inovatif sehingga keren. ga jelas bgt.,2
2026-05-11,user_8574,Pemerintah tidak buruk dan gagal. mantap lah!,0
2026-05-31,user_4605,Fitur AI nya standar dan Fitur AI nya yang lain seperti biasa.,1
2026-05-17,user_6889,Pelayanan di sini tidak keren karena keren. mantap lah!,2
2026-05-05,user_9744,Proyek pemerintah kurang buruk tapi buruk. mantap lah!,0
2026-05-20,user_5152,Proyek pemerintah perlu sosialisasi lagi sehingga Proyek pemerintah yang lain seperti biasa.,1
2026-05-28,user_3436,Sistem baru lumayan inovatif karena inovatif. ga jelas bgt.,2
2026-05-13,user_9582,Aplikasi ini bener-bener mengecewakan karena lemot. mantap lah!,0
2026-05-29,user_5296,Proyek pemerintah seperti biasa sehingga Proyek pemerintah yang lain biasa saja.,1
2026-05-14,user_6915,Aplikasi ini kurang membantu karena memuaskan. bikin pusing.,2
2026-05-01,user_3188,Fitur AI nya bener-bener gagal tapi lemot. bikin pusing.,0
2026-05-12,user_4471,Aplikasi ini standar dan Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-28,user_7678,Pemerintah bener-bener membantu sehingga keren. mantap lah!,2
2026-05-28,user_2485,Pelayanan di sini kurang buruk sehingga gagal. bikin pusing.,0
2026-05-01,user_9550,Aplikasi ini standar dan Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-23,user_3956,Aplikasi ini lumayan membantu sehingga cepat. perlu ditingkatkan.,2
